"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V1","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111"
3.4289515,3.13616036,2.83646584,3.33212225,3.30623905,2.91198705,3.2977926,5.0901441,3.6249622,3.04918457,3.59695653,4.5592972,3.046237,2.9585223,6.4655275,12.1041333,5.7711427,3.5018866,3.9765143,2.99777564,2.92004597,1.6274897,3.9401022,3.4020229,3.19741757,3.3596033,3.2814669,2.801639297,3.3598952,2.3677543,3.8068415,3.2886823,3.44585727,3.8338172,3.43760596,3.04369126,3.4838977,6.1916497,2.2032483,3.4227925,1.1777332,3.4445415,2.7643091405,3.7634604,3.9741545,3.3213331,1.0001832,1.9343282,3.5353044,2.823201475,9.7170433,2.196861,1.0262422,2.4796389,3.7308732,3.3425489,2.54399308,6.0556707,3.9512671,3.54093747,5.112005,3.24697552,2.777505334,3.3418726,5.8243489,4.2802574,3.16186563,2.738756475,3.49044667,2.780614908,3.3675314,3.45697425,3.256431,3.25586138,2.98249739,3.1851915,1.0000053,3.217549,3.4821692,3.14407213,2.98125744,3.9193218,3.52260206,3.7802238,3.16310687,2.4597498,3.4268012,3.594547,3.5428983,3.4582431,3.5998571,3.25159783,3.34290217,4.0866097,3.01872398,2.634830636,2.49667193,3.1733487,3.0916772,6.6772828,4.3616663,2.17488293,3.66583226,2.95082214,6.37306,4.0475581,3.50035076,6.4182687,3.7104677,2.85214781,3.00741683,3.4565418,3.1749108,3.44606684,3.25936167,4.039045,36.7662323,3.1130554,4.2522647,3.06436164,2.1999435,3.01914339,1.949283,3.730504,1.0278809,3.60930936,1.2117917,1.0625552,3.3902728,1.1358061,3.1863465,2.50129078,3.21848766,3.7155022,7.1935456,1.1935512,2.3799833,2.9694084,3.62006496,1.1926303,5.1185963,4.0216139,3.12103568,3.3029883,3.0214051,3.08268903,3.71257023,3.72036634,3.196257,3.20996637,3.0848315,3.5733017,1.0060415,1.5268049,3.0653602,3.37513344,3.3056095,2.95249533,3.560914,3.35743354,2.54851092,2.85782712,3.871369,3.21344985,3.2351406,3.19361423,28.0627503,4.5295542,4.3703295,2.37156136,3.13315128,3.13929628,3.01629425,3.7878656,1.0001148,2.47459636,3.5821193,2.64978021,2.706078903,3.19069643,2.1286017,3.1523574,16.1268433,3.5545203,2.9528117,3.05437653,3.01430724,3.25173448,19.4535933,3.05338488,2.90487815,3.3484101,2.99241139,3.9948309,3.08935566,3.5207758,2.62176113,7.1571243,5.5274656,2.89064245,1.0719482,3.10254936,3.18248595,5.6406281,3.04843865,3.2559542,10.8355583,3.4005976,6.3532533,5.8391998,4.6471917,2.91954967
3.4530177,3.13616036,2.83650769,3.45833544,3.3042845,2.9087686,3.34057633,3.45622866,3.4529591,3.04970203,3.59660636,2.857804296,3.046237,2.88861266,7.3971153,11.8890643,6.4275935,4.1437903,4.0830693,2.99777564,2.92053613,3.06141136,3.8708824,3.3774152,3.1976795,3.3528385,3.1398182,2.769285205,3.3583112,2.35794712,3.32669703,3.26411347,3.39907185,3.8606194,3.3828405,3.03895358,3.4386942,6.4349828,2.08658884,3.48199586,1.0995087,2.860136104,2.742948319,3.7998181,2.25887562,3.3210654,1.0022529,1.9697687,3.5145732,3.10368363,10.1762879,2.0709461,1.0239388,3.4348301,3.740948,3.33364396,2.5102565,6.7762023,3.8579989,3.4146067,3.05801125,3.23773126,2.778559796,9.9605313,4.5685674,4.2722249,3.18100904,2.702353903,3.4828295,2.805750423,3.36699883,3.5262919,3.24930112,2.99261583,3.04502548,3.28346614,1.3041129,3.2172073,3.5316448,3.17497863,3.00345057,4.1107836,3.5233888,3.4722559,3.1627015,2.46034868,3.48084335,3.7097324,3.53333615,3.48834763,3.36731307,2.99008542,1.0000318,3.5400717,3.01908515,2.63607293,2.69016913,2.863715154,3.01385222,3.8940286,4.1812326,2.174903,3.7302249,2.95078951,5.4993369,3.03709422,3.75033687,5.3560958,3.652247,2.84160591,2.9738237,3.4361592,3.1456318,3.4498955,3.28954236,3.7690477,47.4475493,3.11272104,4.1955836,3.06849526,1.7862088,3.01967112,2.2207918,3.611471,1.1077531,3.3922764,1.1711327,1.2653714,3.423098,1.2501274,3.20872067,2.50114114,3.18407945,3.7770018,6.62658,3.9645381,3.0405139,2.96983985,3.53495966,1.1292199,4.9083497,4.0327419,3.1012068,3.3035292,3.02156956,3.3370526,3.9230353,3.7126445,3.1953426,3.20736392,3.08495564,3.4234466,1.0347109,1.4522154,3.06529645,3.3529735,3.25584604,2.89163425,3.55094205,3.39607785,3.02415596,2.84164236,3.7845496,3.07261802,2.803683148,3.19861598,24.6220823,4.4841661,3.8944392,2.40136347,3.14419155,3.13929628,3.01629425,3.8740498,1.0020418,2.47521682,3.6032942,2.651726914,2.51747983,3.19639928,2.1291678,3.15151973,22.9457173,3.7351912,2.92023279,2.94117735,2.75905216465,3.21720917,15.9949023,3.231036,2.662961436,3.30243943,2.95757825,5.0684488,3.037146,3.61368046,2.72103204,6.5985479,4.6634406,2.88968941,1.0528939,3.10498424,3.2982894,5.2867319,2.99949793,3.255447,7.7540003,3.5513703,5.0339277,5.3912813,4.7997546,2.780147548
3.48184065,3.13616036,2.83640273,3.52761464,3.3100659,2.90831405,3.3529088,3.21627705,3.61835913,3.0499523,3.59671007,2.44809936,3.046237,2.88807848,6.6235666,11.8069953,4.2479605,4.31957,4.1375545,2.99777564,2.92076918,3.0389983,3.85623,3.41523955,3.18984605,3.3519473,3.13110913,2.7504511375,3.3589548,2.36463646,3.3699376,3.2461,3.39529715,3.8351669,3.36573814,3.05996482,3.429067,6.2245974,2.0850415,3.6063494,1.0838369,2.89062494,2.636228656,3.8135012,2.28177578,3.31982104,1.0058238,1.98345194,3.51651554,3.2102405,9.6186406,1.989559,1.0408709,3.61159424,3.7490009,3.3356263,2.52200533,7.0069249,3.8528117,3.40595434,3.08262773,3.23811324,2.778820238,6.561748,4.566254,4.2992352,3.21207134,2.68210872,3.49026696,2.82629339,3.3678426,3.5500367,3.24405454,2.99740836,3.0742055,3.3137905,8.9579213,3.21680028,3.57490353,3.18445252,3.02072225,4.0175874,3.5109154,3.495704,3.16269685,2.46048732,3.5180647,3.70672486,3.5265513,3.49686996,3.2808399,2.86198043,1,2.84716985,3.0190924,2.63630672,2.65936428,2.83440832,3.01677282,4.2801961,4.277871,2.1751648,3.66344045,2.95107645,5.3126659,2.96606593,3.820639,6.2301359,3.65279005,2.83522046,2.96214266,3.4395753,3.15889726,3.4510008,3.3044285,3.6451531,46.6757693,3.1127964,4.229871,3.07071437,2.0353358,3.01991512,2.45616258,3.49125896,1.1453301,3.3016965,1.4940895,1.3166739,3.4328994,1.1430675,3.22627686,2.5009689,3.18722237,3.8219532,6.9154973,3.71528695,3.01084317,2.97014473,3.518516,1.8739608,4.8160221,4.0340954,3.1040651,3.3051007,3.02198322,3.3846241,3.8760716,3.6974943,3.19531874,3.20350118,3.08398814,3.4396359,1.0515237,1.4249253,3.06496905,3.3392728,3.24197967,2.84916898,3.5531141,3.41031377,3.02461613,2.83932252,3.8033062,2.9943998,2.84952408,3.18211622,17.1478163,4.6845273,3.62823914,2.40145223,3.1540034,3.13929628,3.01629425,3.9024317,1.0038715,2.478051,3.60337953,2.65295736,2.38809924,3.19864405,2.12922583,3.15129925,18.3873053,2.9843092,2.9328181,2.92305767,2.47786782,3.20106892,17.9647423,3.28674935,2.60978709,3.3265799,2.93526956,5.1071091,3.0212352,3.692191,2.771537572,6.6807458,5.2065811,2.88952584,1.0617009,3.10641362,3.343729,5.3126662,2.9412917,3.25507928,8.0818727,3.5537991,5.223468,6.2424083,4.7853373,2.715928515
3.41502414,3.13616036,2.83644267,3.38166456,3.3386857,2.90964038,3.2935519,3.4098419,3.41264866,3.0491522,3.597066,4.120747,3.046237,2.95262193,7.3178243,12.0250683,5.6422474,3.35858224,3.942741,2.99777564,2.92005153,2.94394153,3.93033,3.3855313,3.1872686,3.34762434,3.2213501,2.79547251,3.35790626,2.35251738,3.7706836,3.27125494,3.41477494,3.841742,3.37332116,2.98862663,3.4890436,6.2756858,2.2412231,3.43346874,1.18471,3.2548409,2.88393123,3.7748679,3.12265523,3.32325963,1.000207,1.95159374,3.4911927,2.91902996,9.9470498,2.1810821,1.0241018,3.23556564,3.7296024,3.3336601,2.48245977,5.6029339,4.0385336,3.58912556,5.7925691,3.24300895,2.777816464,7.8648183,5.8554129,4.1900551,3.15412797,2.748653868,3.4896048,2.740652352,3.36495404,3.4142042,3.2600189,3.02441404,2.99150201,3.227113,1.0125067,3.2177769,3.4517573,3.12456898,2.92620961,4.0552202,3.51366554,3.77011,3.16275935,2.45990456,3.4393872,3.57702104,3.5466457,3.4556514,3.5498955,3.4702719,10.6581653,3.879056,3.01909728,2.63520998,2.801540786,2.93011088,3.03830768,5.0840328,4.1711916,2.1744064,3.668018,2.95027762,6.218976,3.8934781,3.5147163,5.6069538,3.65495924,2.845121955,3.01213915,3.44186155,3.16986142,3.4475687,3.2605377,3.8387477,23.8031853,3.1134199,4.1894126,3.06183542,1.8130016,3.0189273,1.9352162,3.471491,1.010829,3.6227695,1.1765673,1.2684851,3.3965618,1.9347492,3.1864024,2.50101812,3.21608074,3.71074013,7.2366679,1.4403629,2.22133283,2.96933152,3.5251365,1.0592618,4.9352073,4.0256843,3.11947913,3.30264674,3.02113847,3.20529638,3.6910408,3.7257398,3.196031,3.2060146,3.0819922,3.690849,1.0087259,1.550592,3.06553344,3.36182086,3.25072275,2.93429894,3.55338166,3.3741312,2.05112265,2.86820756,3.8448803,3.16836674,3.51851235,3.23553796,16.4920813,4.5298984,4.0424821,2.38359366,3.15695072,3.13929628,3.01629425,3.7587286,1.2045281,2.470411,3.5795933,2.64923813,2.46178694,3.19135014,2.1286616,3.1521932,27.0788183,3.2697541,2.935439,3.0320776,2.57640972,3.23923765,15.4653903,3.12632312,2.867251684,3.33076016,2.95183208,4.9788323,3.09133534,3.558249,2.65970925,7.4522433,3.9227726,2.8903466,1.0996072,3.10319592,3.21662532,5.2939205,3.07096894,3.25603528,8.1832688,3.4688046,4.8812358,4.6032754,4.4123679,2.801859868
3.4272687,3.13616036,2.83647112,3.38786415,3.31882547,2.91012771,3.3038137,3.5326446,3.72303323,3.04928358,3.59778504,4.1128901,3.046237,2.93343723,6.5268209,10.7912833,6.6452633,3.55147086,3.9455489,2.99777564,2.92004667,2.693508086,3.9292133,3.37836675,3.1923406,3.354401,3.23374684,2.80859245,3.35979955,2.36484165,3.8257034,3.28852646,3.4610131,3.8638453,3.4172408,3.01703848,3.4608673,6.6150188,2.1575331,3.4478992,1.1574235,3.3788563,2.779887577,3.77274,3.16232778,3.31782536,1.0006867,1.9496754,3.50785653,2.8870604,10.6859758,2.1980465,1.1252001,3.01480163,3.72943406,3.33560596,2.53641303,7.4792423,3.8105477,3.53143845,3.07875402,3.24283744,2.777727726,3.10287265,5.7079403,4.2431258,3.16781352,2.743575074,3.49663804,2.770613868,3.36514775,3.43475775,3.2586315,3.0689208,2.99358266,3.21338735,1.0000079,3.21753166,3.47534696,3.13230128,2.95503072,3.9440801,3.5120417,3.5160932,3.16286994,2.4598789,3.4531424,3.68249665,3.54018853,3.4600515,3.5853403,3.2626078,1.0000031,3.54409764,3.01884748,2.63503666,2.729091506,2.98415981,3.05267064,5.8025119,4.3086444,2.1746046,3.6522071,2.95059447,6.4523003,3.74066446,3.5346555,5.5246086,3.694203,2.8461374,3.00734965,3.44458566,3.17126853,3.44858233,3.2629932,4.0867019,54.5449293,3.11226268,4.1111655,3.0645003,2.2867345,3.01911078,1.92274295,3.7476639,1.0342773,3.63878797,1.0561926,1.1769346,3.3951696,1.1280556,3.17955355,2.50106077,3.18653248,3.7132742,6.8941033,1.7546546,2.98964356,2.96940025,3.5747349,5.7163451,4.9170692,4.0240856,3.1142911,3.2998781,3.02152802,3.16377564,3.9226327,3.71227,3.19569404,3.20863463,3.0871837,3.4207769,1.0074174,1.667556,3.064548,3.3665106,3.2863997,2.9246649,3.5611253,3.36131815,2.96256502,2.8663743,3.7821271,3.17159728,2.860405524,3.131001,25.3593453,4.5175669,4.062773,2.36936505,3.13652138,3.13929628,3.01629425,3.7891003,1.0008066,2.4726043,3.57698826,2.64954988,2.61837762,3.19055532,2.12862055,3.15223284,24.2091553,3.56467853,2.93388864,3.03456743,2.9708548,3.24134047,19.3342173,3.12822662,2.82324413,3.34541075,3.07508214,4.7789156,3.07660292,3.5189096,2.63560986,6.3857843,5.0577328,2.89018826,1.0594847,3.10330678,3.17877142,5.4616246,3.0558436,3.2559387,9.6654293,3.45291523,6.4197786,5.9850773,4.9089673,2.84035297
3.45736204,3.13616036,2.8364135,3.4996047,3.3276838,2.91071653,3.3420151,3.4009527,3.5417654,3.04982795,3.5968251,3.07548173,3.046237,2.93121214,7.304815,10.5736039,5.7001941,4.0965108,4.0803745,2.99777564,2.92052693,1.6737879,3.8725946,3.40231256,3.1801399,3.3413069,3.18815435,2.770371057,3.3578744,2.35468007,3.3364559,3.2612297,3.38160734,3.8227963,3.38757585,3.05710865,3.46308426,6.0100589,2.1512658,3.5170062,1.1449996,2.71721828,2.746127884,3.8012472,3.26745836,3.3206201,1.011758,1.9700333,3.5116961,3.07731168,9.4986417,2.07823615,1.0190681,3.5635412,3.7462585,3.33515744,2.5151146,6.1704881,3.8568394,3.4897156,4.824161,3.24228464,2.778511618,6.0494485,5.4989395,4.2325033,3.1889905,2.741831877,3.50298993,2.80278427,3.3655306,3.4968345,3.2474276,3.2346343,3.0167122,3.27504025,1.0015412,3.21763448,3.52614604,3.17043926,2.9831975,4.036015,3.517934,3.7450391,3.16303052,2.46034555,3.4753436,3.61026965,3.5302466,3.483198,3.3538332,3.3377805,10.0389243,2.877366324,3.01905374,2.63596468,2.83337448,3.06467284,3.00917403,4.2507484,4.1959127,2.1748826,3.62921117,2.95064369,5.434077,3.3075653,3.6726924,6.158642,3.6742191,2.84574233,2.96930152,3.44802616,3.13675643,3.4487493,3.2841365,3.9008455,50.2530063,3.11333342,4.2771365,3.06532274,1.82576327,3.01944555,2.30079166,3.72932,1.0517983,3.4210733,1.1192213,1.090302,3.4208716,1.1244224,3.2095937,2.5006635,3.21465517,3.737064,6.5706396,3.18683015,2.57424977,2.96981859,3.5273261,1.4634728,5.0554616,4.0312563,3.1112265,3.3053886,3.0217813,3.3723273,3.7522817,3.72060875,3.19639478,3.2023443,3.0833839,3.52321957,1.0215058,1.4580321,3.06416903,3.3555007,3.2734765,2.90134041,3.55790256,3.3967287,2.06210653,2.87998469,3.7838596,3.02200828,3.1270322,3.21651612,21.9565823,4.5683751,3.59116666,2.39606692,3.14201097,3.13929628,3.01629425,3.8399936,1.0556975,2.47435294,3.58160285,2.65110938,2.52118252,3.19666426,2.12889395,3.15157933,23.2032213,3.0321487,2.9274987,2.95710027,2.779764149,3.22497384,18.1079223,3.1673895,2.60908645,3.3244386,2.923645,4.2142118,3.03150804,3.6047988,2.73938459,7.4524863,4.7253768,2.89007565,1.1907649,3.10487766,3.2909271,5.3508537,3.04472635,3.25602014,8.7269881,3.52618406,5.6005393,5.4750216,4.5440298,3.02646394
3.45961784,3.13616036,2.83636953,3.4985547,3.3050025,2.90846158,3.3318162,3.26483397,3.6403586,3.0497805,3.59763907,2.89467776,3.046237,2.89754335,8.065499,11.8182363,4.6323637,4.1987203,4.1427314,2.99777564,2.92054149,2.45370652,3.8841237,3.4301962,3.1896803,3.3476403,3.13997964,2.770929154,3.3591673,2.36652763,3.41147075,3.2665231,3.3823338,3.8412554,3.37148814,3.066951,3.4568631,6.3616907,2.07748095,3.5971996,1.0942153,2.90085484,2.60261215,3.8053452,2.2005641,3.31653504,1.0273068,1.98061673,3.53384725,3.19719235,10.1025851,2.0040163,1.0298006,3.1227481,3.74556444,3.34624175,2.52900138,5.6285004,3.9487603,3.38826947,4.2519218,3.2387967,2.778604138,4.6038663,4.8783958,4.2479713,3.22282265,2.67550071,3.4867834,2.81194258,3.36843644,3.5331277,3.25028722,3.09546743,3.07499893,3.3204857,3.7840867,3.21701295,3.5309678,3.1784864,3.02366934,4.0842835,3.5140671,3.7177175,3.16284473,2.46033127,3.50914626,3.56869624,3.5253587,3.4802055,3.3979177,2.97441749,1.0068888,3.0587969,3.01900293,2.63604768,2.47124348,2.93061584,3.05139662,4.5077362,4.4612123,2.17528824,3.6274909,2.95098765,4.5732008,2.52113536,3.8148954,6.3846199,3.67865483,2.83649125,2.97450384,3.4575468,3.1214433,3.4510919,3.29134397,3.50748203,36.0203093,3.11250032,4.1467708,3.06956275,2.861471054,3.01973946,2.32145016,3.48352675,1.2155376,3.35644994,1.1921987,1.182337,3.42079435,1.055657,3.22488074,2.50095568,3.21725403,3.8079009,6.6934449,1.1366628,2.3808828,2.97000664,3.5779126,4.0649241,4.7764303,4.0315264,3.10734157,3.3035801,3.02192096,3.32184146,3.72095607,3.6838001,3.19600205,3.20551724,3.08422006,3.5804221,1.0265086,1.4499637,3.06532047,3.3420314,3.2564573,2.86400793,3.55526446,3.40025715,3.10291274,2.84312661,3.7954178,3.00025555,3.42417954,3.1018161,19.5966343,4.6884098,3.8282497,2.4108814,3.15270717,3.13929628,3.01629425,3.8687545,1.0019101,2.47794254,3.6099173,2.6527657,2.51515305,3.19799365,2.12904666,3.1516019,19.4504153,2.8909729,2.93351404,2.9602576,2.45252804,3.20809547,18.2133348,3.26744036,2.7598716424,3.3888984,2.95813615,5.0579631,3.01435186,3.7161944,2.764860889,7.6782683,5.4745931,2.88968861,1.0831768,3.10551436,3.309263,5.3510878,2.95982535,3.25432248,6.9896243,3.55339704,4.6961365,6.6056299,5.0226137,2.68462674
3.4510962,3.13616036,2.83648173,3.5150288,3.31749324,2.9087215,3.3249141,3.7919655,3.54919867,3.04981102,3.5976707,3.00711162,3.046237,2.90721416,7.4370878,11.6497533,5.4190763,3.9855654,4.054254,2.99777564,2.92038272,2.92414362,3.8834566,3.4122419,3.19574205,3.3495315,3.173985,2.769944695,3.3596103,2.36637766,3.45244,3.25281737,3.4074248,3.8249471,3.3808446,3.0562508,3.46418665,5.8240409,2.1039927,3.5333471,1.1058259,3.14940132,2.68897829,3.7971515,2.655842674,3.3209818,1.007668,1.9649586,3.5251593,3.03569083,8.876528,2.0574047,1.0324819,2.93840778,3.7441567,3.3425018,2.54422582,5.5478043,3.8532444,3.3809361,4.6891137,3.2379391,2.778377143,4.1518252,4.6201219,4.2439667,3.20969714,2.68906149,3.4977756,2.807240297,3.3690141,3.5130547,3.25092323,3.04795308,3.05100842,3.26445167,1.0053632,3.2172732,3.5155736,3.16934938,3.00689007,4.0927214,3.5107127,3.7549488,3.16275312,2.4602379,3.4877609,3.583664,3.53674386,3.4759897,3.41675953,3.0120802,3.9131943,3.9241918,3.0187977,2.63584355,2.4815071,2.87684991,3.0572651,5.7534556,4.3829192,2.17503296,3.64850245,2.95097464,5.4838879,3.1794198,3.8429969,6.6299943,3.6878295,2.83923903,2.9843444,3.4583634,3.22820417,3.44893937,3.2900783,3.7333485,30.7543113,3.11269255,4.3454962,3.06985594,2.59975147,3.01961915,2.23017846,3.45741753,1.3842757,3.4091707,1.1049788,1.2068743,3.41619573,1.0878094,3.21574752,2.50104327,3.22205345,3.782195,6.2109151,1.7393884,2.23325906,2.96981784,3.57145767,3.1318599,4.7908156,4.0299285,3.1060198,3.3060305,3.02180536,3.28028534,3.7104663,3.70885543,3.19613637,3.20319275,3.08549146,3.6595418,1.0206553,1.4562588,3.06546162,3.34377126,3.2562533,2.92033069,3.5594262,3.39531783,2.95111836,2.846734305,3.8189095,3.0322524,3.5464004,3.19634588,26.0212863,4.5385569,3.9554233,2.40510933,3.153629,3.13929628,3.01629425,3.8686723,1.0028872,2.47589953,3.5896383,2.65168573,2.48534204,3.19563876,2.1291202,3.15170242,19.5332573,3.0765256,2.9365292,2.96764232,2.807790236,3.2121359,18.4034493,3.19778256,2.81790762,3.3515197,2.9320451,4.8694803,3.0595309,3.64135943,2.704011486,7.8389303,5.3210063,2.8898183,1.1354198,3.10502384,3.2621491,5.3689618,2.99924834,3.25557284,9.4929583,3.4814966,5.7161197,6.2010381,4.8935549,2.91203138
3.4404856,3.13616036,2.83643576,3.3845788,3.30987696,2.90950681,3.3306697,3.14594577,3.62422774,3.0496206,3.597348,2.808781584,3.046237,2.90130277,5.6250501,7.159373,6.7878753,3.7875651,4.02091,2.99777564,2.92034924,2.57220635,3.8986423,3.3760945,3.17107437,3.3404441,3.17355425,2.776941345,3.35793285,2.35463007,3.13677372,3.24982588,3.36057083,3.8441961,3.3517358,3.049828,3.4514655,6.421282,2.14007745,3.4281248,1.1518866,2.3889535,2.818541517,3.7878626,2.754165031,3.3158511,1.000364,1.9637101,3.4935693,3.02723367,10.1002403,2.10475014,1.0404608,3.8690563,3.73917465,3.3376382,2.50315587,5.7992601,3.7987202,3.50473277,4.5743593,3.24235077,2.778136495,6.3234927,5.9567249,4.2207374,3.16946457,2.71611808,3.487011,2.781186392,3.3643685,3.4653363,3.24749855,3.07576324,3.00674903,3.27065204,2.95564007,3.2170938,3.5229522,3.1277251,2.9410043,4.0617988,3.5271693,3.66681854,3.16281305,2.4601103,3.477045,3.57738285,3.54037504,3.47362826,3.3761168,3.2695612,9.678046,3.27349655,3.01928363,2.63553169,2.84648306,2.86842778,2.98010267,3.9975869,4.2700339,2.1746058,3.7460435,2.95044881,6.2058193,3.6864272,3.70542465,5.0713861,3.6836056,2.83758194,2.9745972,3.45171986,3.15844463,3.4483213,3.2757227,3.9200748,29.5317013,3.1131589,4.2203573,3.06598352,2.1466408,3.01927645,2.02907674,3.3260017,1.056798,3.4477589,1.825212,1.210889,3.4069463,1.2004634,3.18476383,2.50064142,3.20976193,3.7584693,7.0809057,3.26142804,2.45284785,2.96955162,3.5579868,5.8302622,4.9608536,4.0287832,3.11310895,3.3025992,3.0212431,3.3370721,3.7358687,3.72680203,3.19601677,3.20237733,3.08251406,3.57545946,1.018569,1.4947238,3.06210278,3.3528492,3.2383212,2.88815684,3.56036935,3.3740928,2.804283832,2.8614678,3.73651306,3.14188812,3.2722079,3.1083921,20.4192093,4.5072783,3.8777008,2.37295298,3.15977104,3.13929628,3.01629425,3.8272177,3.6515822,2.4727667,3.5984428,2.65039795,2.5864295,3.19388236,2.1287482,3.15185176,17.5852103,3.6578903,2.91908586,2.98845379,2.63260571,3.23261212,16.0313803,3.2742331,2.68514923,3.3017428,3.02845232,4.9269554,3.07218165,3.519701,2.6502175,7.4536913,4.0824839,2.88993768,1.0823754,3.10438107,3.25837944,5.118921,3.02127008,3.25481178,8.510185,3.4304318,5.4346871,4.4460625,4.3313304,2.70657603
3.4493769,3.13616036,2.83644201,3.5101854,3.2938929,2.90851393,3.3251356,3.06377278,3.5374499,3.04964567,3.5975027,3.15039582,3.046237,2.92866143,6.3739147,9.23298,5.8317985,4.0303161,4.0708703,2.99777564,2.92037843,3.0288782,3.8954789,3.39127193,3.19356657,3.35461895,3.1508604,2.768593587,3.35939644,2.36556993,3.5035666,3.26964055,3.39731227,3.8494069,3.39491145,3.0371079,3.4440789,6.4157016,2.1750472,3.520579,1.1251256,3.1107043,2.75899637214,3.7881417,2.57603006,3.31603317,1.0005312,1.9700359,3.5171256,3.02840097,10.3612743,2.1058709,1.0262016,3.08169768,3.74037216,3.33955227,2.53822182,7.0617463,3.8629434,3.3751051,3.11816077,3.23783914,2.778155903,2.9745165,4.914582,4.2775472,3.2042153,2.710988567,3.4917491,2.798285992,3.3679658,3.50012575,3.24932705,3.01667942,3.0333467,3.2930875,1.00071,3.21772505,3.53261636,3.15948955,3.00320491,3.9632606,3.5295923,3.4733275,3.16268228,2.46014906,3.4841266,3.69227384,3.5379211,3.4781134,3.40330474,3.12131978,1,3.32533763,3.0190038,2.63554688,2.4364508,2.87122835,3.0361585,4.7740865,4.4444626,2.1749854,3.65188436,2.95099969,5.8897435,3.4663951,3.7932743,5.6937003,3.69185815,2.842495506,2.974643,3.44855503,3.18342338,3.4488742,3.2798611,3.7965475,49.7099423,3.1128196,4.2298918,3.0696693,2.839658034,3.0196524,2.1208825,3.709842,1.3738578,3.4819425,1.6322732,1.3068551,3.4110374,1.0601744,3.20272825,2.50113047,3.1921524,3.7769977,7.1276773,2.06439726,3.01980103,2.96973257,3.578345,1.7503004,4.9682314,4.0285379,3.10052387,3.30140535,3.0216165,3.25369738,3.9062354,3.71112726,3.19551755,3.2080669,3.0858056,3.42226,1.0172006,1.4714101,3.06360124,3.3522908,3.27116196,2.88754426,3.5570664,3.3900604,2.29694627,2.867265416,3.8329608,3.10677154,2.86212801,3.1340946,23.1148673,4.3950498,3.74721716,2.38952942,3.13940023,3.13929628,3.01629425,3.8611388,1.0323211,2.47578124,3.5895153,2.652234835,2.58510852,3.19458668,2.1290242,3.1518652,23.1391393,3.2598135,2.9297539,2.97358511,2.42119942,3.21589006,16.8493203,3.1716983,2.745579828,3.3112462,3.0435155,5.1331689,3.02285842,3.6360501,2.713286315,6.6230287,4.994864,2.8900242,1.053821,3.10511456,3.24475844,5.3700903,3.0066458,3.25633676,7.3983319,3.42763416,4.8582549,5.58677,4.803499,2.94035916
