"V1","V2","V3"
127,2,7241
127,2,8388
127,2,13551
127,2,13726
127,2,14947
127,2,16971
127,2,17957
127,2,18898
127,2,19559
127,2,20029
127,2,22524
127,2,22543
127,2,22582
127,3,25
127,3,29
127,3,31
127,3,32
127,3,33
127,3,39
127,3,40
127,3,41
127,3,42
127,3,43
127,3,44
127,3,45
127,3,46
127,3,48
127,3,56
127,3,66
127,3,71
127,3,73
127,3,78
127,3,79
127,3,80
127,3,83
127,3,84
127,3,85
127,3,91
127,3,92
127,3,93
127,3,94
127,3,95
127,3,96
127,3,98
127,3,105
127,3,108
127,3,111
127,3,112
127,3,114
127,3,115
127,3,119
127,3,120
127,3,123
127,3,126
127,3,133
127,3,134
127,3,136
127,3,137
127,3,140
127,3,142
127,3,155
127,3,157
127,3,163
127,3,164
127,3,165
127,3,166
127,3,175
127,3,186
127,3,190
127,3,191
127,3,202
127,3,218
127,3,219
127,3,221
127,3,231
127,3,235
127,3,236
127,3,251
127,3,252
127,3,253
127,3,267
127,3,268
127,3,269
127,3,270
127,3,278
127,3,279
127,3,283
127,3,289
127,3,301
127,3,305
127,3,315
127,3,316
127,3,318
127,3,319
127,3,325
127,3,327
127,3,332
127,3,333
127,3,357
127,3,358
127,3,360
127,3,363
127,3,368
127,3,369
127,3,370
128,1,525
128,1,3002
128,1,3389
128,1,5427
128,1,5428
128,1,5679
128,1,5680
128,1,7415
128,1,8068
128,1,8393
128,1,8632
128,1,8645
128,1,8649
128,1,9387
128,1,9388
128,1,9389
128,1,9390
128,1,9391
128,1,9392
128,1,9394
128,1,9395
128,1,9397
128,1,9398
128,1,11260
128,1,11261
128,1,13430
128,1,13435
128,1,13665
128,1,14069
128,1,14567
128,1,15311
128,1,15979
128,2,1549
128,2,1935
128,2,1936
128,2,2139
128,2,3271
128,2,3551
128,2,4470
128,2,4487
128,2,4499
128,2,5264
128,2,6077
128,2,6684
128,2,8427
128,2,8505
128,2,8834
128,2,9125
128,2,9537
128,2,12039
128,2,12646
128,2,12816
128,2,14326
128,2,14878
128,2,16971
128,2,19120
128,2,19471
128,2,19855
128,2,19933
128,2,20029
128,2,20040
128,2,20249
128,2,20332
128,2,22798
128,3,25
128,3,29
128,3,32
128,3,33
128,3,39
128,3,40
128,3,41
128,3,42
128,3,43
128,3,44
128,3,45
128,3,46
128,3,48
128,3,56
128,3,66
128,3,71
128,3,73
128,3,78
128,3,79
128,3,80
128,3,83
128,3,84
128,3,85
128,3,91
128,3,92
128,3,94
128,3,95
128,3,96
128,3,98
128,3,105
128,3,107
128,3,108
128,3,111
128,3,112
128,3,114
128,3,115
128,3,119
128,3,120
128,3,126
128,3,133
128,3,134
128,3,136
128,3,137
128,3,140
128,3,142
128,3,155
128,3,157
128,3,163
128,3,164
128,3,165
128,3,166
128,3,169
128,3,175
128,3,190
128,3,192
128,3,202
128,3,218
128,3,219
128,3,221
128,3,231
128,3,235
128,3,236
128,3,251
128,3,252
128,3,253
128,3,267
128,3,268
128,3,269
128,3,270
128,3,278
128,3,279
128,3,283
128,3,289
128,3,301
128,3,305
128,3,315
128,3,316
128,3,318
128,3,319
128,3,325
128,3,327
128,3,332
128,3,333
128,3,343
128,3,357
128,3,358
128,3,360
128,3,363
128,3,368
128,3,369
128,3,370
129,1,259
129,1,262
129,1,6448
129,2,3460
129,2,14747
129,2,22212
129,3,39
129,3,41
129,3,45
129,3,56
129,3,71
129,3,73
129,3,78
129,3,79
129,3,92
129,3,111
129,3,123
129,3,133
129,3,134
129,3,136
129,3,163
129,3,166
129,3,175
129,3,202
129,3,218
129,3,235
129,3,236
129,3,267
129,3,268
129,3,269
129,3,283
129,3,315
129,3,327
129,3,358
129,3,360
129,3,370
130,1,274
130,1,1645
130,1,3025
130,1,4997
130,1,5679
130,1,5681
130,1,5692
130,1,6742
130,1,7415
130,1,7439
130,1,7659
130,1,8620
130,1,8690
130,1,10254
130,1,10602
130,1,10603
130,1,10744
130,1,11628
130,1,11760
130,1,12108
130,1,12109
130,1,12110
130,1,12111
130,1,13430
130,1,13431
130,1,13435
130,1,14093
130,1,14094
130,1,15979
130,1,17367
130,1,17368
130,1,17602
130,1,19643
130,1,19644
130,1,19700
130,2,1549
130,2,2528
130,2,3793
130,2,4658
130,2,5058
130,2,5264
130,2,5877
130,2,5880
130,2,6534
130,2,6684
130,2,7085
130,2,7090
130,2,7626
130,2,8423
130,2,8618
130,2,10178
130,2,10445
130,2,10836
130,2,12360
130,2,13958
130,2,14494
130,2,15012
130,2,17361
130,2,17590
130,2,18265
130,2,18699
130,2,18779
130,2,18985
130,2,19133
130,2,19471
130,2,19558
130,2,19559
130,2,20029
130,2,22485
130,2,23253
130,3,25
130,3,29
130,3,31
130,3,32
130,3,33
130,3,39
130,3,40
130,3,41
130,3,42
130,3,43
130,3,44
130,3,45
130,3,46
130,3,48
130,3,56
130,3,66
130,3,71
130,3,73
130,3,74
130,3,78
130,3,79
130,3,80
130,3,83
130,3,84
130,3,85
130,3,91
130,3,92
130,3,93
130,3,94
130,3,95
130,3,96
130,3,98
130,3,105
130,3,108
130,3,111
130,3,112
130,3,114
130,3,115
130,3,119
130,3,123
130,3,126
130,3,133
130,3,134
130,3,136
130,3,137
130,3,140
130,3,142
130,3,155
130,3,157
130,3,163
130,3,164
130,3,165
130,3,166
130,3,169
130,3,175
130,3,186
130,3,190
130,3,191
130,3,202
130,3,218
130,3,219
130,3,221
130,3,231
130,3,235
130,3,236
130,3,251
130,3,252
130,3,253
130,3,267
130,3,268
130,3,269
130,3,270
130,3,278
130,3,279
130,3,283
130,3,289
130,3,301
130,3,305
130,3,315
130,3,316
130,3,318
130,3,319
130,3,325
130,3,327
130,3,332
130,3,333
130,3,343
130,3,357
130,3,358
130,3,360
130,3,363
130,3,367
130,3,368
130,3,369
130,3,370
131,1,2505
131,1,4786
131,1,5729
131,1,11621
131,1,11622
131,1,11623
131,1,11761
131,1,12073
131,1,12074
131,1,16493
131,1,16497
131,1,16503
131,1,19023
131,1,19061
131,1,19979
131,2,447
131,2,2622
131,2,4667
131,2,10372
131,2,15319
131,2,16317
131,2,16554
131,2,19501
131,2,20796
131,2,20930
131,2,21214
131,2,22177
131,2,22680
131,2,23294
131,2,23862
131,3,25
131,3,41
131,3,42
131,3,45
131,3,46
131,3,48
131,3,56
131,3,71
131,3,73
131,3,78
131,3,79
131,3,80
131,3,83
131,3,84
131,3,91
131,3,92
131,3,94
131,3,95
131,3,96
131,3,108
131,3,111
131,3,112
131,3,114
131,3,115
131,3,123
131,3,126
131,3,133
131,3,134
131,3,136
131,3,142
131,3,163
131,3,164
131,3,165
131,3,175
131,3,191
131,3,218
131,3,219
131,3,235
131,3,252
131,3,267
131,3,268
131,3,269
131,3,270
131,3,278
131,3,279
131,3,283
131,3,301
131,3,305
131,3,315
131,3,318
131,3,319
131,3,325
131,3,327
131,3,332
131,3,333
131,3,357
131,3,358
131,3,360
131,3,363
131,3,369
131,3,370
132,1,125
132,1,129
132,1,229
132,1,244
132,1,248
132,1,251
132,1,900
132,1,955
132,1,1039
132,1,1040
132,1,1041
132,1,1042
132,1,1044
132,1,1379
132,1,1425
132,1,1529
132,1,1587
132,1,2453
132,1,3034
132,1,4252
132,1,4314
132,1,4540
132,1,5117
132,1,5135
132,1,5142
132,1,5458
132,1,5525
132,1,5669
132,1,6414
132,1,6593
132,1,6742
132,1,6764
132,1,7413
132,1,7415
132,1,7454
132,1,7686
132,1,8565
132,1,8640
132,1,8648
132,1,8690
132,1,8721
132,1,8722
132,1,9363
132,1,9460
132,1,10265
132,1,10426
132,1,10559
132,1,10560
132,1,10595
132,1,10602
132,1,10603
132,1,10610
132,1,10611
132,1,10991
132,1,11402
132,1,11468
132,1,11615
132,1,12877
132,1,12890
132,1,13165
132,1,13169
132,1,13430
132,1,13431
132,1,13433
132,1,13435
132,1,13440
132,1,13448
132,1,13558
132,1,13934
132,1,13936
132,1,13939
132,1,14069
132,1,14072
132,1,14319
132,1,14361
132,1,14366
132,1,14372
132,1,14388
132,1,14538
132,1,14540
132,1,14567
132,1,14598
132,1,14639
132,1,14656
132,1,14947
132,1,15307
132,1,15456
132,1,15979
132,1,16044
132,1,16086
132,1,17014
132,1,17133
132,1,17227
132,1,17234
132,1,17363
132,1,17365
132,1,17367
132,1,17368
132,1,17646
132,1,19292
132,1,19339
132,1,19471
132,1,19477
132,1,19708
132,2,459
132,2,461
132,2,533
132,2,881
132,2,1127
132,2,1549
132,2,1940
132,2,2313
132,2,2742
132,2,2761
132,2,2908
132,2,3014
132,2,3291
132,2,3621
132,2,3631
132,2,3661
132,2,3826
132,2,4119
132,2,4132
132,2,4160
132,2,4216
132,2,4479
132,2,4589
132,2,5058
132,2,5264
132,2,5958
132,2,6194
132,2,6684
132,2,6812
132,2,7007
132,2,7198
132,2,7238
132,2,7300
132,2,7477
132,2,8086
132,2,8423
132,2,8834
132,2,9113
132,2,9384
132,2,9525
132,2,9549
132,2,9602
132,2,9738
132,2,10013
132,2,10297
132,2,10417
132,2,10658
132,2,10686
132,2,10836
132,2,11630
132,2,11644
132,2,11688
132,2,11880
132,2,11993
132,2,12137
132,2,12397
132,2,12407
132,2,13287
132,2,13613
132,2,13762
132,2,13829
132,2,14080
132,2,14134
132,2,14515
132,2,14922
132,2,15279
132,2,15310
132,2,16679
132,2,17463
132,2,17552
132,2,17748
132,2,18265
132,2,18676
132,2,18842
132,2,19074
132,2,19104
132,2,19240
132,2,19558
132,2,19559
132,2,19560
132,2,19693
132,2,19933
132,2,20029
132,2,20065
132,2,20131
132,2,20160
132,2,20212
132,2,20288
132,2,20724
132,2,20883
132,2,20921
132,2,21161
132,2,21424
132,2,21690
132,2,21914
132,2,22444
132,2,22543
132,2,22582
132,2,22709
132,2,23253
132,2,23523
132,2,23818
132,2,23950
132,3,25
132,3,29
132,3,31
132,3,32
132,3,33
132,3,39
132,3,40
132,3,41
132,3,42
132,3,43
132,3,44
132,3,45
132,3,46
132,3,48
132,3,56
132,3,66
132,3,71
132,3,73
132,3,74
132,3,78
132,3,79
132,3,80
132,3,83
132,3,84
132,3,85
132,3,91
132,3,92
132,3,93
132,3,94
132,3,95
132,3,96
132,3,98
132,3,105
132,3,107
132,3,108
132,3,111
132,3,112
132,3,114
132,3,115
132,3,119
132,3,120
132,3,123
132,3,126
132,3,133
132,3,134
132,3,136
132,3,137
132,3,140
132,3,142
132,3,155
132,3,157
132,3,163
132,3,164
132,3,165
132,3,166
132,3,169
132,3,175
132,3,186
132,3,190
132,3,192
132,3,202
132,3,203
132,3,218
132,3,219
132,3,221
132,3,231
132,3,235
132,3,236
132,3,251
132,3,252
132,3,253
132,3,267
132,3,268
132,3,269
132,3,270
132,3,278
132,3,279
132,3,283
132,3,289
132,3,301
132,3,305
132,3,315
132,3,316
132,3,318
132,3,319
132,3,325
132,3,327
132,3,332
132,3,333
132,3,343
132,3,357
132,3,358
132,3,360
132,3,363
132,3,367
132,3,368
132,3,369
132,3,370
133,1,2996
133,1,3771
133,1,5682
133,1,8353
133,1,8355
133,1,8393
133,1,8394
133,1,8401
133,1,8402
133,1,8405
133,1,8408
133,1,8573
133,1,8575
133,1,8576
133,1,8722
133,1,10564
133,1,10575
133,1,10579
133,1,10610
133,1,11403
133,1,11827
133,1,13430
133,1,13435
133,1,14825
133,1,17220
133,1,17601
133,1,17602
133,1,18013
133,1,18131
133,1,18236
133,1,18484
133,1,18589
133,1,19063
133,1,19073
133,2,881
133,2,3199
133,2,3200
133,2,3271
133,2,3272
133,2,3279
133,2,4300
133,2,5264
133,2,5378
133,2,6034
133,2,6684
133,2,6910
133,2,7470
133,2,8326
133,2,8618
133,2,10244
133,2,12137
133,2,12524
133,2,12848
133,2,13213
133,2,13607
133,2,13981
133,2,14285
133,2,14636
133,2,14997
133,2,15117
133,2,19891
133,2,19971
133,2,22706
133,2,23529
133,2,24720
133,2,24747
133,3,25
133,3,29
133,3,32
133,3,33
133,3,39
133,3,40
133,3,41
133,3,42
133,3,43
133,3,44
133,3,45
133,3,46
133,3,48
133,3,56
133,3,66
133,3,71
133,3,73
133,3,74
133,3,78
133,3,79
133,3,80
133,3,83
133,3,84
133,3,85
133,3,91
133,3,92
133,3,93
133,3,94
133,3,95
133,3,96
133,3,98
133,3,105
133,3,108
133,3,111
133,3,112
133,3,114
133,3,115
133,3,119
133,3,123
133,3,126
133,3,133
133,3,134
133,3,136
133,3,137
133,3,140
133,3,142
133,3,155
133,3,157
133,3,163
133,3,164
133,3,165
133,3,166
133,3,169
133,3,175
133,3,190
133,3,192
133,3,218
133,3,219
133,3,231
133,3,235
133,3,236
133,3,251
133,3,252
133,3,253
133,3,267
133,3,268
133,3,269
133,3,270
133,3,278
133,3,279
133,3,283
133,3,289
133,3,301
133,3,305
133,3,315
133,3,316
133,3,318
133,3,319
133,3,325
133,3,327
133,3,332
133,3,333
133,3,343
133,3,357
133,3,358
133,3,360
133,3,363
133,3,367
133,3,368
133,3,369
133,3,370
134,1,467
134,1,525
134,1,587
134,1,919
134,1,1450
134,1,1455
134,1,3034
134,1,3216
134,1,3222
134,1,3232
134,1,3352
134,1,3546
134,1,4042
134,1,4043
134,1,5143
134,1,5434
134,1,5747
134,1,6313
134,1,6360
134,1,7415
134,1,7535
134,1,8364
134,1,8371
134,1,8372
134,1,8430
134,1,8440
134,1,8441
134,1,8443
134,1,8502
134,1,8583
134,1,8592
134,1,8593
134,1,8648
134,1,8689
134,1,8690
134,1,8691
134,1,10385
134,1,10599
134,1,11330
134,1,12353
134,1,12952
134,1,13414
134,1,13430
134,1,13435
134,1,14376
134,1,14846
134,1,15311
134,1,15719
134,1,15979
134,1,16991
134,1,16993
134,1,16995
134,1,17042
134,1,17136
134,1,17367
134,1,17368
134,1,17369
134,1,17923
134,1,18004
134,2,167
134,2,913
134,2,1549
134,2,1816
134,2,2114
134,2,2119
134,2,2804
134,2,3910
134,2,3984
134,2,4797
134,2,4905
134,2,5264
134,2,5367
134,2,6684
134,2,6985
134,2,6988
134,2,7502
134,2,7864
134,2,7980
134,2,8514
134,2,8660
134,2,9245
134,2,9341
134,2,10072
134,2,10836
134,2,12212
134,2,13269
134,2,14134
134,2,14141
134,2,14239
134,2,14367
134,2,14405
134,2,14799
134,2,14921
134,2,15603
134,2,16026
134,2,16971
134,2,17755
134,2,18062
134,2,18210
134,2,18470
134,2,18921
134,2,19357
134,2,19558
134,2,19559
134,2,19693
134,2,19762
134,2,19855
134,2,20029
134,2,20097
134,2,20823
134,2,21146
134,2,22434
134,2,22707
134,2,23055
134,2,24157
134,2,24404
134,2,24419
134,2,24566
134,3,25
134,3,29
134,3,32
134,3,33
134,3,39
134,3,40
134,3,41
134,3,42
134,3,43
134,3,44
134,3,45
134,3,46
134,3,48
134,3,56
134,3,66
134,3,71
134,3,73
134,3,78
134,3,79
134,3,80
134,3,83
134,3,84
134,3,85
134,3,91
134,3,92
134,3,93
134,3,94
134,3,95
134,3,96
134,3,98
134,3,105
134,3,107
134,3,108
134,3,111
134,3,112
134,3,114
134,3,115
134,3,119
134,3,120
134,3,123
134,3,126
134,3,133
134,3,134
134,3,136
134,3,137
134,3,140
134,3,142
134,3,155
134,3,157
134,3,163
134,3,164
134,3,165
134,3,166
134,3,169
134,3,175
134,3,186
134,3,190
134,3,192
134,3,202
134,3,218
134,3,219
134,3,221
134,3,231
134,3,235
134,3,236
134,3,251
134,3,252
134,3,253
134,3,267
134,3,268
134,3,269
134,3,270
134,3,278
134,3,279
134,3,283
134,3,289
134,3,301
134,3,305
134,3,315
134,3,316
134,3,318
134,3,319
134,3,325
134,3,327
134,3,332
134,3,333
134,3,343
134,3,357
134,3,358
134,3,360
134,3,363
134,3,367
134,3,368
134,3,369
134,3,370
135,1,327
135,1,368
135,1,762
135,1,1212
135,1,1452
135,1,1521
135,1,2835
135,1,3001
135,1,3047
135,1,3245
135,1,3248
135,1,3252
135,1,3344
135,1,3358
135,1,3488
135,1,3498
135,1,3499
135,1,3503
135,1,3545
135,1,3546
135,1,3927
135,1,4043
135,1,4093
135,1,4228
135,1,4302
135,1,5513
135,1,5747
135,1,5748
135,1,6875
135,1,6877
135,1,7497
135,1,7603
135,1,7760
135,1,7818
135,1,8147
135,1,8565
135,1,9100
135,1,9101
135,1,9497
135,1,9498
135,1,10453
135,1,10466
135,1,10480
135,1,10579
135,1,10655
135,1,10720
135,1,11098
135,1,11394
135,1,11402
135,1,11408
135,1,11470
135,1,11628
135,1,11922
135,1,12101
135,1,12981
135,1,13394
135,1,13444
135,1,13869
135,1,13951
135,1,14213
135,1,14315
135,1,14338
135,1,14601
135,1,16038
135,1,16075
135,1,16219
135,1,16492
135,1,16586
135,1,17042
135,1,17136
135,1,17920
135,1,18487
135,1,18648
135,1,19054
135,1,19614
135,1,19707
135,1,19874
135,1,19900
135,2,63
135,2,1176
135,2,1246
135,2,1351
135,2,1697
135,2,1961
135,2,2135
135,2,3058
135,2,5394
135,2,5762
135,2,6026
135,2,6029
135,2,6062
135,2,6071
135,2,6277
135,2,6690
135,2,7032
135,2,7237
135,2,7993
135,2,8002
135,2,8073
135,2,8326
135,2,8552
135,2,8782
135,2,9327
135,2,9341
135,2,9565
135,2,9615
135,2,9724
135,2,10268
135,2,10435
135,2,10658
135,2,10822
135,2,10928
135,2,11047
135,2,11052
135,2,11873
135,2,13103
135,2,13215
135,2,13269
135,2,13726
135,2,13960
135,2,14164
135,2,14239
135,2,14353
135,2,14479
135,2,14691
135,2,14799
135,2,15015
135,2,15016
135,2,15067
135,2,15092
135,2,15096
135,2,15162
135,2,15662
135,2,17576
135,2,17731
135,2,17748
135,2,17884
135,2,18006
135,2,18660
135,2,18702
135,2,18776
135,2,19130
135,2,19133
135,2,19247
135,2,19825
135,2,20117
135,2,20514
135,2,20610
135,2,20613
135,2,21289
135,2,22176
135,2,22612
135,2,22707
135,2,23018
135,2,23434
135,2,23978
135,3,25
135,3,29
135,3,32
135,3,33
135,3,39
135,3,40
135,3,41
135,3,42
135,3,43
135,3,44
135,3,45
135,3,46
135,3,48
135,3,56
135,3,66
135,3,71
135,3,73
135,3,74
135,3,78
135,3,79
135,3,80
135,3,83
135,3,84
135,3,85
135,3,91
135,3,92
135,3,93
135,3,94
135,3,95
135,3,96
135,3,98
135,3,105
135,3,107
135,3,108
135,3,111
135,3,112
135,3,114
135,3,115
135,3,119
135,3,120
135,3,123
135,3,126
135,3,133
135,3,134
135,3,136
135,3,137
135,3,140
135,3,142
135,3,155
135,3,157
135,3,163
135,3,164
135,3,165
135,3,166
135,3,169
135,3,175
135,3,186
135,3,190
135,3,191
135,3,192
135,3,202
135,3,218
135,3,219
135,3,231
135,3,235
135,3,236
135,3,251
135,3,252
135,3,253
135,3,267
135,3,268
135,3,269
135,3,270
135,3,278
135,3,279
135,3,283
135,3,289
135,3,301
135,3,305
135,3,315
135,3,316
135,3,318
135,3,319
135,3,325
135,3,327
135,3,332
135,3,333
135,3,343
135,3,357
135,3,358
135,3,360
135,3,363
135,3,367
135,3,368
135,3,369
135,3,370
136,1,826
136,1,1315
136,1,1316
136,1,1667
136,1,4406
136,1,4446
136,1,6749
136,1,10272
136,1,16076
136,1,19617
136,2,2272
136,2,3770
136,2,4331
136,2,6895
136,2,7006
136,2,9824
136,2,12550
136,2,14472
136,2,17822
136,2,19929
136,3,25
136,3,29
136,3,31
136,3,33
136,3,40
136,3,41
136,3,45
136,3,46
136,3,48
136,3,56
136,3,71
136,3,73
136,3,74
136,3,78
136,3,79
136,3,80
136,3,83
136,3,84
136,3,85
136,3,91
136,3,92
136,3,93
136,3,94
136,3,95
136,3,96
136,3,98
136,3,105
136,3,108
136,3,111
136,3,112
136,3,114
136,3,115
136,3,119
136,3,123
136,3,126
136,3,133
136,3,134
136,3,136
136,3,140
136,3,142
136,3,163
136,3,164
136,3,165
136,3,166
136,3,175
136,3,186
136,3,190
136,3,219
136,3,231
136,3,235
136,3,236
136,3,251
136,3,253
136,3,268
136,3,269
136,3,270
136,3,278
136,3,283
136,3,289
136,3,301
136,3,305
136,3,315
136,3,318
136,3,319
136,3,325
136,3,327
136,3,332
136,3,333
136,3,357
136,3,360
136,3,363
136,3,368
136,3,369
136,3,370
137,1,5414
137,1,5641
137,1,6742
137,2,5797
137,2,6874
137,2,8423
137,3,29
137,3,33
137,3,42
137,3,46
137,3,48
137,3,66
137,3,73
137,3,79
137,3,80
137,3,93
137,3,95
137,3,98
137,3,105
137,3,112
137,3,114
137,3,115
137,3,126
137,3,133
137,3,136
137,3,140
137,3,142
137,3,155
137,3,157
137,3,163
137,3,164
137,3,165
137,3,166
137,3,175
137,3,190
137,3,203
137,3,219
137,3,231
137,3,235
137,3,236
137,3,267
137,3,269
137,3,278
137,3,279
137,3,283
137,3,289
137,3,305
137,3,318
137,3,325
137,3,327
137,3,332
137,3,343
137,3,357
137,3,360
137,3,363
137,3,367
137,3,369
138,1,525
138,1,1425
138,1,2949
138,1,3020
138,1,3450
138,1,4252
138,1,4302
138,1,4303
138,1,4314
138,1,4320
138,1,5142
138,1,5427
138,1,5428
138,1,6319
138,1,6359
138,1,7415
138,1,8519
138,1,8520
138,1,8592
138,1,8627
138,1,8648
138,1,8690
138,1,9430
138,1,9516
138,1,9517
138,1,12016
138,1,13165
138,1,13169
138,1,13430
138,1,13435
138,1,14093
138,1,14094
138,1,14366
138,1,14947
138,1,15979
138,1,16993
138,1,17195
138,1,17227
138,1,17365
138,1,17367
138,1,17368
138,1,18754
138,1,19002
138,1,19003
138,1,19703
138,2,687
138,2,918
138,2,1182
138,2,1549
138,2,1735
138,2,3014
138,2,3910
138,2,4479
138,2,5264
138,2,5826
138,2,6077
138,2,6534
138,2,6684
138,2,6878
138,2,7237
138,2,7238
138,2,7626
138,2,9125
138,2,9569
138,2,9618
138,2,9770
138,2,10836
138,2,11390
138,2,12866
138,2,13575
138,2,13880
138,2,15905
138,2,16971
138,2,17552
138,2,18233
138,2,18676
138,2,18842
138,2,19558
138,2,19559
138,2,19560
138,2,19636
138,2,19693
138,2,20029
138,2,20097
138,2,20351
138,2,20808
138,2,20907
138,2,22543
138,2,22709
138,2,23523
138,3,25
138,3,29
138,3,31
138,3,32
138,3,33
138,3,39
138,3,40
138,3,41
138,3,42
138,3,43
